15.3197,-28.2765,297.541
12.574,-28.0193,298.11
9.41061,-27.723,298.662
6.72664,-27.4867,298.972
4.08146,-27.2555,299.074
1.49188,-27.0182,298.946
-1.02395,-26.7829,298.592
-3.44621,-26.56,298.027
-5.76213,-26.3526,297.26
-8.2964,-26.1308,296.126
-10.3079,-25.953,294.959
-12.5295,-25.7231,293.36
-14.4309,-25.5633,291.866
-16.6571,-25.3551,290.017
-18.5395,-25.1971,288.313
-20.3808,-25.0182,286.457
-22.1696,-24.8504,284.468
-24.1543,-24.6759,281.997
-25.7474,-24.5832,279.818
-27.42,-24.4852,277.176
-28.6488,-24.4031,274.879
-29.6674,-24.3209,272.605
-30.4768,-24.2265,270.408
-31.1507,-24.1694,268.318
-31.822,-24.1501,266.033
-32.3601,-24.1361,264.249
-33.0146,-24.0884,262.396
-33.6464,-24.0625,260.949
-34.3524,-24.0209,259.619
-34.9539,-23.9885,258.313
-35.4982,-23.9821,256.767
-35.7831,-23.9745,255.443
-35.9345,-23.9958,254.138
-35.8869,-23.9992,252.899
-35.6847,-24.0034,251.75
-35.3383,-24.0642,250.508
-34.8974,-24.073,249.625
-34.3894,-24.0998,248.897
-33.8421,-24.125,248.352
-33.2165,-24.1539,247.944
-32.7465,-24.1755,247.778
-32.3638,-24.1933,247.746
-32.0925,-24.2076,247.726
-31.9407,-24.2141,247.663
-31.8976,-24.2157,247.547
-31.9557,-24.2128,247.376
-32.0807,-24.2071,247.147
-32.2547,-24.1991,246.847
-32.4737,-24.1896,246.476
-32.7012,-24.1805,246.01
-32.9464,-24.1699,245.452
-33.229,-24.158,244.813
-33.5499,-24.1447,244.092
-33.9762,-24.1287,243.171
-34.3563,-24.1153,242.389
-34.8438,-24.1001,241.421
-35.3046,-24.0842,240.487
-35.7776,-24.069,239.55
-36.4049,-24.0532,238.386
-36.9339,-24.0369,237.527
-37.6397,-24.0141,236.579
-38.4058,-23.9924,235.718
-39.147,-23.9711,234.868
-39.8567,-23.9508,234.028
-40.5571,-23.9336,233.199
-41.3157,-23.9168,232.301
-42.1424,-23.8968,231.323
-43.0001,-23.8771,230.308
-44.095,-23.8539,229.012
-45.1141,-23.8301,227.805
-46.2053,-23.8069,226.513
-47.3644,-23.7814,225.138
-48.5892,-23.7563,223.682
-49.8648,-23.7302,222.166
-51.3302,-23.7012,220.423
-52.5807,-23.6784,218.936
-53.9011,-23.6606,217.365
-55.2961,-23.6409,215.705
-56.7608,-23.628,213.965
-58.257,-23.6152,212.196
-59.8199,-23.6085,210.35
-61.4601,-23.6023,208.413
-63.1748,-23.596,206.39
-65.2765,-23.5878,203.921
-67.1747,-23.5789,201.717
-69.1779,-23.5688,199.428
-71.2632,-23.56,197.039
-73.3614,-23.5539,194.557
-75.7322,-23.5468,191.686
-77.7159,-23.5411,189.268
-79.6594,-23.5369,186.899
-81.5789,-23.5365,184.558
-83.5662,-23.5409,182.134
-85.9877,-23.5483,179.181
-88.1565,-23.5556,176.539
